cust_id,city,total_spend,avg_customer_spend
1353,Dubai,12017.00,10975.373986
3181,Dubai,12016.68,10975.373986
3353,Dubai,12013.43,10975.373986
1921,Dubai,12011.57,10975.373986
334,Dubai,12009.44,10975.373986
2823,Abu Dhabi,12008.93,10975.373986
769,Dubai,12006.49,10975.373986
4167,Dubai,12006.41,10975.373986
661,Sharjah,12003.76,10975.373986
2808,Dubai,12000.05,10975.373986
1494,Abu Dhabi,11999.13,10975.373986
300,Dubai,11997.16,10975.373986
1301,Dubai,11994.01,10975.373986
758,Dubai,11993.86,10975.373986
2122,Abu Dhabi,11991.95,10975.373986
2797,Abu Dhabi,11990.38,10975.373986
2520,Abu Dhabi,11989.56,10975.373986
1368,Dubai,11988.38,10975.373986
3110,Dubai,11986.17,10975.373986
2582,Dubai,11986.16,10975.373986
1960,Abu Dhabi,11985.07,10975.373986
127,Dubai,11983.27,10975.373986
2852,Dubai,11982.47,10975.373986
3210,Abu Dhabi,11982.21,10975.373986
835,Dubai,11981.32,10975.373986
1341,Dubai,11979.18,10975.373986
2624,Dubai,11978.27,10975.373986
3716,Dubai,11978.01,10975.373986
1163,Dubai,11977.07,10975.373986
4483,Sharjah,11976.06,10975.373986
651,Dubai,11975.17,10975.373986
4913,Dubai,11973.43,10975.373986
4553,Dubai,11972.75,10975.373986
4977,Sharjah,11972.07,10975.373986
17,Sharjah,11971.82,10975.373986
1287,Dubai,11971.15,10975.373986
4805,Dubai,11970.51,10975.373986
2043,Abu Dhabi,11970.17,10975.373986
3617,Abu Dhabi,11969.62,10975.373986
4983,Dubai,11968.34,10975.373986
3327,Abu Dhabi,11967.12,10975.373986
2906,Sharjah,11965.37,10975.373986
3321,Dubai,11963.32,10975.373986
4038,Sharjah,11962.92,10975.373986
60,Dubai,11961.66,10975.373986
4329,Dubai,11959.69,10975.373986
2081,Sharjah,11959.14,10975.373986
4168,Dubai,11959.00,10975.373986
4703,Abu Dhabi,11958.52,10975.373986
731,Dubai,11958.42,10975.373986
2208,Sharjah,11957.45,10975.373986
4876,Dubai,11956.73,10975.373986
2762,Sharjah,11956.57,10975.373986
223,Dubai,11956.16,10975.373986
507,Abu Dhabi,11953.49,10975.373986
4786,Abu Dhabi,11953.49,10975.373986
3572,Sharjah,11953.34,10975.373986
352,Dubai,11951.86,10975.373986
4655,Dubai,11951.29,10975.373986
3348,Sharjah,11949.79,10975.373986
2598,Sharjah,11948.05,10975.373986
1078,Sharjah,11947.68,10975.373986
3303,Abu Dhabi,11946.87,10975.373986
1474,Abu Dhabi,11946.46,10975.373986
1729,Abu Dhabi,11945.86,10975.373986
1365,Abu Dhabi,11945.77,10975.373986
2176,Dubai,11945.40,10975.373986
1850,Dubai,11945.02,10975.373986
3645,Abu Dhabi,11943.73,10975.373986
3390,Sharjah,11943.33,10975.373986
2424,Abu Dhabi,11943.33,10975.373986
527,Dubai,11942.71,10975.373986
880,Sharjah,11942.49,10975.373986
4065,Dubai,11941.96,10975.373986
2980,Dubai,11940.84,10975.373986
991,Dubai,11939.15,10975.373986
3488,Dubai,11939.14,10975.373986
2086,Dubai,11938.11,10975.373986
4173,Abu Dhabi,11937.62,10975.373986
611,Dubai,11937.36,10975.373986
231,Abu Dhabi,11937.25,10975.373986
3583,Dubai,11937.13,10975.373986
3330,Sharjah,11937.10,10975.373986
2470,Abu Dhabi,11936.07,10975.373986
3839,Abu Dhabi,11935.39,10975.373986
4373,Dubai,11935.26,10975.373986
3140,Dubai,11935.17,10975.373986
4180,Abu Dhabi,11932.28,10975.373986
4193,Dubai,11932.08,10975.373986
136,Dubai,11929.84,10975.373986
3696,Dubai,11928.93,10975.373986
2407,Dubai,11927.15,10975.373986
811,Abu Dhabi,11922.64,10975.373986
618,Sharjah,11922.31,10975.373986
2898,Sharjah,11921.72,10975.373986
712,Sharjah,11918.60,10975.373986
2266,Dubai,11918.26,10975.373986
649,Dubai,11918.18,10975.373986
2670,Sharjah,11914.89,10975.373986
4854,Dubai,11914.82,10975.373986
2824,Dubai,11912.04,10975.373986
2462,Dubai,11911.42,10975.373986
3365,Sharjah,11910.74,10975.373986
4828,Abu Dhabi,11910.54,10975.373986
2622,Dubai,11910.20,10975.373986
3202,Abu Dhabi,11909.23,10975.373986
1208,Abu Dhabi,11909.23,10975.373986
4576,Abu Dhabi,11903.70,10975.373986
3089,Dubai,11902.14,10975.373986
955,Sharjah,11902.00,10975.373986
825,Sharjah,11898.04,10975.373986
1938,Dubai,11897.78,10975.373986
3266,Sharjah,11897.36,10975.373986
1694,Dubai,11896.86,10975.373986
4508,Sharjah,11896.73,10975.373986
1507,Dubai,11896.46,10975.373986
3642,Dubai,11896.19,10975.373986
468,Dubai,11895.24,10975.373986
3324,Dubai,11893.99,10975.373986
2614,Dubai,11891.76,10975.373986
1853,Dubai,11891.53,10975.373986
2469,Abu Dhabi,11891.23,10975.373986
2910,Dubai,11890.28,10975.373986
2840,Abu Dhabi,11888.28,10975.373986
3134,Dubai,11887.78,10975.373986
463,Sharjah,11887.26,10975.373986
854,Sharjah,11885.87,10975.373986
4648,Dubai,11885.02,10975.373986
2212,Sharjah,11883.99,10975.373986
2397,Dubai,11883.62,10975.373986
1534,Dubai,11883.16,10975.373986
4197,Dubai,11877.84,10975.373986
147,Dubai,11877.51,10975.373986
4213,Dubai,11876.23,10975.373986
2409,Dubai,11876.21,10975.373986
4122,Sharjah,11874.30,10975.373986
3735,Sharjah,11869.09,10975.373986
2839,Dubai,11868.93,10975.373986
2793,Abu Dhabi,11868.50,10975.373986
213,Dubai,11867.66,10975.373986
214,Dubai,11866.20,10975.373986
1984,Abu Dhabi,11864.52,10975.373986
4960,Sharjah,11864.43,10975.373986
1062,Dubai,11864.39,10975.373986
858,Abu Dhabi,11864.17,10975.373986
4597,Abu Dhabi,11860.86,10975.373986
4110,Sharjah,11857.35,10975.373986
3289,Dubai,11857.02,10975.373986
1197,Sharjah,11854.79,10975.373986
4244,Dubai,11852.37,10975.373986
3512,Dubai,11851.71,10975.373986
3139,Abu Dhabi,11850.65,10975.373986
2089,Dubai,11850.54,10975.373986
4043,Sharjah,11847.87,10975.373986
1230,Dubai,11847.34,10975.373986
1000,Dubai,11847.27,10975.373986
481,Abu Dhabi,11847.03,10975.373986
911,Abu Dhabi,11846.98,10975.373986
561,Sharjah,11846.78,10975.373986
51,Dubai,11846.69,10975.373986
4887,Dubai,11845.09,10975.373986
3598,Abu Dhabi,11844.17,10975.373986
9,Dubai,11842.68,10975.373986
2416,Dubai,11842.28,10975.373986
734,Dubai,11841.55,10975.373986
1245,Dubai,11840.76,10975.373986
1100,Dubai,11840.64,10975.373986
2973,Abu Dhabi,11837.57,10975.373986
3675,Dubai,11836.90,10975.373986
1003,Sharjah,11836.86,10975.373986
3796,Dubai,11835.15,10975.373986
409,Sharjah,11835.10,10975.373986
3874,Dubai,11835.05,10975.373986
802,Dubai,11834.84,10975.373986
2595,Dubai,11834.32,10975.373986
3480,Abu Dhabi,11834.29,10975.373986
4305,Sharjah,11833.34,10975.373986
2918,Sharjah,11832.83,10975.373986
4243,Dubai,11832.65,10975.373986
4050,Abu Dhabi,11831.90,10975.373986
4736,Abu Dhabi,11831.36,10975.373986
3183,Dubai,11830.85,10975.373986
1031,Abu Dhabi,11829.57,10975.373986
276,Dubai,11827.54,10975.373986
1298,Dubai,11827.17,10975.373986
533,Abu Dhabi,11824.60,10975.373986
4302,Dubai,11824.38,10975.373986
3921,Abu Dhabi,11823.54,10975.373986
2880,Dubai,11823.32,10975.373986
1810,Sharjah,11821.01,10975.373986
1077,Dubai,11820.79,10975.373986
2798,Abu Dhabi,11820.28,10975.373986
2319,Abu Dhabi,11820.02,10975.373986
4879,Dubai,11818.39,10975.373986
2314,Abu Dhabi,11816.26,10975.373986
3699,Dubai,11813.74,10975.373986
1926,Dubai,11813.45,10975.373986
3704,Abu Dhabi,11812.85,10975.373986
1002,Dubai,11812.62,10975.373986
3044,Dubai,11811.17,10975.373986
1468,Abu Dhabi,11809.41,10975.373986
3052,Dubai,11808.62,10975.373986
2306,Dubai,11807.43,10975.373986
3616,Sharjah,11806.69,10975.373986
1357,Dubai,11806.08,10975.373986
3119,Dubai,11805.86,10975.373986
4916,Abu Dhabi,11805.76,10975.373986
549,Dubai,11805.44,10975.373986
1813,Dubai,11804.51,10975.373986
1560,Abu Dhabi,11804.46,10975.373986
3287,Abu Dhabi,11804.44,10975.373986
3371,Sharjah,11804.07,10975.373986
2830,Dubai,11803.99,10975.373986
4277,Dubai,11803.82,10975.373986
2336,Dubai,11803.48,10975.373986
1142,Abu Dhabi,11803.04,10975.373986
4100,Dubai,11802.04,10975.373986
4456,Dubai,11800.94,10975.373986
3968,Dubai,11800.90,10975.373986
4637,Sharjah,11800.82,10975.373986
3624,Dubai,11800.68,10975.373986
1599,Dubai,11798.26,10975.373986
2000,Sharjah,11796.76,10975.373986
3992,Abu Dhabi,11794.09,10975.373986
1703,Sharjah,11793.05,10975.373986
1716,Dubai,11792.91,10975.373986
1198,Abu Dhabi,11791.55,10975.373986
2141,Sharjah,11790.14,10975.373986
1148,Dubai,11790.03,10975.373986
4146,Sharjah,11789.25,10975.373986
1285,Dubai,11787.91,10975.373986
4638,Abu Dhabi,11786.75,10975.373986
4981,Dubai,11786.56,10975.373986
1594,Abu Dhabi,11784.26,10975.373986
2526,Dubai,11783.94,10975.373986
3066,Sharjah,11783.34,10975.373986
1405,Abu Dhabi,11782.76,10975.373986
1695,Abu Dhabi,11782.70,10975.373986
2684,Dubai,11782.29,10975.373986
350,Sharjah,11780.97,10975.373986
1677,Abu Dhabi,11778.44,10975.373986
295,Abu Dhabi,11777.23,10975.373986
3988,Dubai,11776.07,10975.373986
4352,Abu Dhabi,11775.82,10975.373986
4317,Dubai,11774.22,10975.373986
338,Abu Dhabi,11773.74,10975.373986
1437,Sharjah,11772.61,10975.373986
1900,Dubai,11771.71,10975.373986
1154,Dubai,11771.58,10975.373986
4751,Abu Dhabi,11771.39,10975.373986
2283,Dubai,11771.30,10975.373986
4085,Abu Dhabi,11768.78,10975.373986
3376,Abu Dhabi,11768.50,10975.373986
535,Sharjah,11765.52,10975.373986
1691,Abu Dhabi,11764.01,10975.373986
1498,Dubai,11763.69,10975.373986
105,Dubai,11763.57,10975.373986
4448,Abu Dhabi,11761.57,10975.373986
230,Dubai,11761.04,10975.373986
542,Abu Dhabi,11759.71,10975.373986
4757,Dubai,11759.37,10975.373986
377,Abu Dhabi,11759.27,10975.373986
3295,Abu Dhabi,11759.13,10975.373986
4564,Sharjah,11756.08,10975.373986
4372,Dubai,11756.07,10975.373986
1453,Abu Dhabi,11754.66,10975.373986
2177,Dubai,11754.44,10975.373986
3726,Dubai,11754.43,10975.373986
1012,Sharjah,11751.25,10975.373986
508,Dubai,11750.29,10975.373986
4075,Sharjah,11750.00,10975.373986
1035,Abu Dhabi,11749.28,10975.373986
3918,Abu Dhabi,11749.11,10975.373986
63,Dubai,11748.36,10975.373986
634,Dubai,11747.30,10975.373986
1064,Abu Dhabi,11746.53,10975.373986
1621,Dubai,11745.96,10975.373986
3723,Dubai,11744.40,10975.373986
4318,Dubai,11743.40,10975.373986
1660,Dubai,11743.17,10975.373986
2186,Dubai,11742.95,10975.373986
4692,Dubai,11742.84,10975.373986
108,Dubai,11741.74,10975.373986
4273,Dubai,11741.71,10975.373986
3936,Abu Dhabi,11741.23,10975.373986
612,Dubai,11741.05,10975.373986
1358,Dubai,11740.87,10975.373986
3102,Sharjah,11739.20,10975.373986
4612,Abu Dhabi,11737.81,10975.373986
1452,Sharjah,11737.43,10975.373986
2731,Sharjah,11734.74,10975.373986
504,Sharjah,11734.60,10975.373986
3965,Abu Dhabi,11734.52,10975.373986
4102,Abu Dhabi,11733.81,10975.373986
306,Dubai,11733.77,10975.373986
1009,Abu Dhabi,11733.63,10975.373986
1402,Dubai,11733.53,10975.373986
4139,Abu Dhabi,11732.60,10975.373986
4333,Sharjah,11732.16,10975.373986
354,Sharjah,11731.40,10975.373986
1628,Dubai,11731.14,10975.373986
1194,Dubai,11728.85,10975.373986
2570,Dubai,11725.26,10975.373986
4924,Abu Dhabi,11722.01,10975.373986
3664,Sharjah,11720.93,10975.373986
639,Dubai,11720.32,10975.373986
4236,Abu Dhabi,11719.95,10975.373986
70,Dubai,11718.64,10975.373986
2557,Sharjah,11715.37,10975.373986
1086,Abu Dhabi,11715.15,10975.373986
3816,Dubai,11714.84,10975.373986
1478,Dubai,11714.56,10975.373986
3456,Dubai,11714.34,10975.373986
4269,Abu Dhabi,11714.23,10975.373986
3195,Dubai,11713.75,10975.373986
1542,Abu Dhabi,11711.49,10975.373986
191,Dubai,11710.97,10975.373986
2483,Dubai,11709.90,10975.373986
4416,Abu Dhabi,11709.64,10975.373986
104,Sharjah,11708.36,10975.373986
4240,Dubai,11708.25,10975.373986
1711,Dubai,11706.58,10975.373986
1718,Abu Dhabi,11705.42,10975.373986
626,Dubai,11705.01,10975.373986
1380,Abu Dhabi,11703.99,10975.373986
4235,Dubai,11702.86,10975.373986
2309,Abu Dhabi,11702.23,10975.373986
1749,Sharjah,11701.44,10975.373986
3343,Dubai,11700.97,10975.373986
447,Dubai,11700.25,10975.373986
2479,Dubai,11699.59,10975.373986
2630,Dubai,11699.38,10975.373986
1265,Sharjah,11699.24,10975.373986
3788,Abu Dhabi,11699.04,10975.373986
4818,Abu Dhabi,11697.17,10975.373986
4294,Sharjah,11696.07,10975.373986
4944,Sharjah,11695.98,10975.373986
4331,Abu Dhabi,11695.84,10975.373986
723,Dubai,11694.72,10975.373986
1095,Dubai,11694.31,10975.373986
1551,Abu Dhabi,11693.90,10975.373986
1787,Dubai,11692.04,10975.373986
3758,Abu Dhabi,11691.13,10975.373986
2874,Dubai,11691.06,10975.373986
3880,Abu Dhabi,11690.81,10975.373986
3383,Dubai,11690.50,10975.373986
1401,Abu Dhabi,11688.44,10975.373986
728,Abu Dhabi,11686.99,10975.373986
4651,Sharjah,11686.76,10975.373986
3911,Dubai,11684.51,10975.373986
2538,Dubai,11683.74,10975.373986
4417,Sharjah,11683.35,10975.373986
4480,Dubai,11683.21,10975.373986
4304,Dubai,11682.38,10975.373986
4490,Sharjah,11682.14,10975.373986
892,Dubai,11681.89,10975.373986
75,Dubai,11681.75,10975.373986
1912,Sharjah,11681.70,10975.373986
2516,Sharjah,11681.14,10975.373986
1213,Dubai,11679.29,10975.373986
3712,Dubai,11677.49,10975.373986
617,Dubai,11676.85,10975.373986
2413,Dubai,11673.95,10975.373986
972,Dubai,11672.17,10975.373986
2581,Dubai,11669.36,10975.373986
4782,Abu Dhabi,11668.70,10975.373986
2576,Dubai,11668.27,10975.373986
2499,Abu Dhabi,11658.40,10975.373986
1394,Dubai,11657.39,10975.373986
1264,Sharjah,11655.92,10975.373986
3471,Dubai,11655.03,10975.373986
4493,Dubai,11653.43,10975.373986
3238,Sharjah,11651.56,10975.373986
940,Dubai,11651.18,10975.373986
107,Abu Dhabi,11649.64,10975.373986
2510,Sharjah,11646.57,10975.373986
1328,Abu Dhabi,11645.03,10975.373986
4868,Dubai,11644.77,10975.373986
195,Abu Dhabi,11642.71,10975.373986
1981,Dubai,11641.32,10975.373986
4118,Dubai,11640.70,10975.373986
2280,Dubai,11639.97,10975.373986
4775,Dubai,11639.55,10975.373986
2180,Abu Dhabi,11638.22,10975.373986
596,Sharjah,11637.94,10975.373986
5000,Dubai,11637.86,10975.373986
1239,Dubai,11635.99,10975.373986
1057,Abu Dhabi,11635.82,10975.373986
2551,Abu Dhabi,11635.14,10975.373986
1081,Dubai,11634.83,10975.373986
3725,Abu Dhabi,11634.43,10975.373986
2669,Dubai,11633.28,10975.373986
3943,Dubai,11631.77,10975.373986
4290,Abu Dhabi,11631.68,10975.373986
937,Dubai,11630.91,10975.373986
3631,Dubai,11627.46,10975.373986
1480,Dubai,11625.35,10975.373986
2877,Abu Dhabi,11625.26,10975.373986
1566,Dubai,11625.19,10975.373986
4395,Dubai,11625.17,10975.373986
402,Abu Dhabi,11624.19,10975.373986
253,Dubai,11622.64,10975.373986
812,Dubai,11622.47,10975.373986
4174,Abu Dhabi,11622.03,10975.373986
3247,Sharjah,11621.16,10975.373986
2729,Sharjah,11620.35,10975.373986
1894,Abu Dhabi,11619.57,10975.373986
4299,Dubai,11618.56,10975.373986
669,Abu Dhabi,11617.43,10975.373986
1751,Dubai,11616.19,10975.373986
2429,Sharjah,11615.70,10975.373986
3724,Dubai,11613.83,10975.373986
4124,Abu Dhabi,11612.50,10975.373986
3080,Abu Dhabi,11611.20,10975.373986
3377,Abu Dhabi,11610.13,10975.373986
2265,Abu Dhabi,11609.77,10975.373986
1423,Abu Dhabi,11608.43,10975.373986
2003,Dubai,11606.02,10975.373986
2106,Dubai,11605.53,10975.373986
4861,Sharjah,11603.99,10975.373986
4023,Dubai,11602.69,10975.373986
2819,Abu Dhabi,11602.29,10975.373986
363,Abu Dhabi,11601.55,10975.373986
1253,Dubai,11599.26,10975.373986
1518,Abu Dhabi,11598.67,10975.373986
3314,Dubai,11598.02,10975.373986
4037,Dubai,11597.22,10975.373986
2608,Dubai,11595.68,10975.373986
2073,Sharjah,11592.01,10975.373986
3973,Dubai,11592.00,10975.373986
4320,Sharjah,11588.51,10975.373986
3553,Abu Dhabi,11588.14,10975.373986
521,Dubai,11587.24,10975.373986
3025,Sharjah,11586.45,10975.373986
4413,Dubai,11583.40,10975.373986
1400,Dubai,11582.86,10975.373986
1558,Abu Dhabi,11582.29,10975.373986
2055,Sharjah,11581.37,10975.373986
4930,Sharjah,11580.31,10975.373986
3527,Sharjah,11580.27,10975.373986
961,Abu Dhabi,11579.90,10975.373986
2846,Abu Dhabi,11579.56,10975.373986
98,Dubai,11578.71,10975.373986
1319,Abu Dhabi,11576.09,10975.373986
4217,Sharjah,11574.77,10975.373986
40,Sharjah,11573.45,10975.373986
4834,Dubai,11573.13,10975.373986
4601,Dubai,11572.01,10975.373986
3588,Dubai,11570.76,10975.373986
2239,Abu Dhabi,11569.96,10975.373986
1263,Abu Dhabi,11565.51,10975.373986
2956,Abu Dhabi,11564.70,10975.373986
531,Dubai,11564.55,10975.373986
1033,Dubai,11564.17,10975.373986
1386,Abu Dhabi,11563.53,10975.373986
4010,Dubai,11563.22,10975.373986
4003,Abu Dhabi,11561.97,10975.373986
2680,Abu Dhabi,11561.63,10975.373986
4427,Dubai,11558.26,10975.373986
3199,Dubai,11557.95,10975.373986
4778,Sharjah,11550.55,10975.373986
440,Abu Dhabi,11549.30,10975.373986
1808,Dubai,11548.04,10975.373986
2587,Dubai,11547.37,10975.373986
944,Dubai,11547.15,10975.373986
3565,Abu Dhabi,11547.06,10975.373986
3244,Dubai,11545.85,10975.373986
935,Abu Dhabi,11545.03,10975.373986
580,Dubai,11541.29,10975.373986
3633,Abu Dhabi,11538.70,10975.373986
2757,Dubai,11538.10,10975.373986
4618,Dubai,11536.47,10975.373986
941,Abu Dhabi,11536.35,10975.373986
589,Abu Dhabi,11536.18,10975.373986
4454,Dubai,11535.94,10975.373986
235,Abu Dhabi,11532.76,10975.373986
3182,Abu Dhabi,11530.38,10975.373986
3885,Sharjah,11527.07,10975.373986
2999,Sharjah,11523.67,10975.373986
3940,Sharjah,11523.52,10975.373986
4938,Dubai,11523.52,10975.373986
1954,Dubai,11522.98,10975.373986
2291,Sharjah,11522.12,10975.373986
3666,Abu Dhabi,11522.08,10975.373986
4046,Dubai,11517.92,10975.373986
257,Sharjah,11517.79,10975.373986
510,Sharjah,11517.68,10975.373986
3361,Sharjah,11516.26,10975.373986
2515,Dubai,11515.12,10975.373986
3112,Dubai,11514.89,10975.373986
1533,Abu Dhabi,11514.32,10975.373986
3767,Dubai,11513.81,10975.373986
3499,Abu Dhabi,11508.18,10975.373986
4297,Abu Dhabi,11507.96,10975.373986
459,Sharjah,11507.59,10975.373986
3261,Dubai,11507.20,10975.373986
3578,Sharjah,11507.19,10975.373986
4726,Dubai,11507.10,10975.373986
1570,Abu Dhabi,11506.93,10975.373986
2071,Abu Dhabi,11506.60,10975.373986
27,Sharjah,11505.40,10975.373986
579,Abu Dhabi,11503.12,10975.373986
4831,Dubai,11502.75,10975.373986
170,Abu Dhabi,11501.92,10975.373986
3900,Dubai,11501.65,10975.373986
2022,Abu Dhabi,11501.27,10975.373986
4229,Dubai,11500.81,10975.373986
4540,Sharjah,11500.36,10975.373986
480,Dubai,11500.27,10975.373986
3595,Abu Dhabi,11499.62,10975.373986
4698,Dubai,11498.94,10975.373986
4166,Abu Dhabi,11490.59,10975.373986
1574,Dubai,11490.37,10975.373986
3963,Abu Dhabi,11488.58,10975.373986
2472,Sharjah,11488.08,10975.373986
4399,Sharjah,11485.97,10975.373986
2850,Dubai,11485.45,10975.373986
3124,Dubai,11480.04,10975.373986
289,Sharjah,11478.85,10975.373986
3692,Abu Dhabi,11477.33,10975.373986
1020,Abu Dhabi,11475.12,10975.373986
3494,Dubai,11473.97,10975.373986
2921,Sharjah,11472.88,10975.373986
541,Sharjah,11472.63,10975.373986
351,Sharjah,11472.53,10975.373986
2959,Sharjah,11471.90,10975.373986
462,Dubai,11471.80,10975.373986
4937,Sharjah,11470.99,10975.373986
1114,Dubai,11470.89,10975.373986
238,Abu Dhabi,11468.22,10975.373986
123,Abu Dhabi,11467.27,10975.373986
2585,Dubai,11465.89,10975.373986
3501,Abu Dhabi,11464.62,10975.373986
1410,Dubai,11462.89,10975.373986
2221,Dubai,11460.56,10975.373986
3273,Sharjah,11460.34,10975.373986
4806,Dubai,11458.86,10975.373986
1236,Sharjah,11458.41,10975.373986
1106,Dubai,11457.71,10975.373986
657,Dubai,11457.62,10975.373986
3226,Sharjah,11454.01,10975.373986
4627,Sharjah,11453.92,10975.373986
3736,Dubai,11452.61,10975.373986
2596,Dubai,11451.53,10975.373986
2035,Dubai,11449.55,10975.373986
1756,Dubai,11446.89,10975.373986
2841,Sharjah,11445.10,10975.373986
2615,Abu Dhabi,11445.07,10975.373986
2791,Abu Dhabi,11444.36,10975.373986
3550,Dubai,11444.30,10975.373986
4939,Dubai,11444.26,10975.373986
4310,Dubai,11443.71,10975.373986
1593,Sharjah,11443.39,10975.373986
4390,Abu Dhabi,11443.16,10975.373986
493,Abu Dhabi,11441.37,10975.373986
496,Dubai,11440.27,10975.373986
1539,Dubai,11440.22,10975.373986
836,Sharjah,11439.56,10975.373986
2426,Dubai,11439.40,10975.373986
2345,Sharjah,11439.03,10975.373986
4016,Dubai,11438.98,10975.373986
3452,Dubai,11436.87,10975.373986
3179,Sharjah,11436.44,10975.373986
749,Sharjah,11434.76,10975.373986
4605,Dubai,11433.67,10975.373986
4466,Sharjah,11432.53,10975.373986
1006,Dubai,11431.68,10975.373986
1260,Abu Dhabi,11427.80,10975.373986
2884,Sharjah,11427.64,10975.373986
11,Abu Dhabi,11427.49,10975.373986
2513,Dubai,11427.22,10975.373986
4204,Abu Dhabi,11426.74,10975.373986
3099,Abu Dhabi,11426.01,10975.373986
1310,Dubai,11425.54,10975.373986
1228,Dubai,11425.44,10975.373986
1702,Sharjah,11425.35,10975.373986
1190,Abu Dhabi,11423.60,10975.373986
2365,Dubai,11422.71,10975.373986
3832,Abu Dhabi,11421.92,10975.373986
3441,Abu Dhabi,11421.43,10975.373986
4789,Abu Dhabi,11421.20,10975.373986
4142,Dubai,11419.13,10975.373986
4438,Abu Dhabi,11415.66,10975.373986
2914,Dubai,11414.79,10975.373986
938,Dubai,11411.59,10975.373986
3326,Dubai,11410.53,10975.373986
933,Dubai,11409.39,10975.373986
2765,Dubai,11409.27,10975.373986
4468,Dubai,11409.20,10975.373986
3531,Dubai,11408.58,10975.373986
1876,Sharjah,11408.48,10975.373986
990,Abu Dhabi,11407.16,10975.373986
1063,Dubai,11406.90,10975.373986
417,Dubai,11405.88,10975.373986
767,Abu Dhabi,11405.37,10975.373986
4793,Dubai,11404.84,10975.373986
1877,Dubai,11404.67,10975.373986
3224,Dubai,11401.22,10975.373986
3604,Sharjah,11399.49,10975.373986
3823,Dubai,11396.53,10975.373986
2639,Abu Dhabi,11396.27,10975.373986
2517,Abu Dhabi,11395.52,10975.373986
4973,Dubai,11395.27,10975.373986
1112,Dubai,11393.78,10975.373986
1138,Dubai,11392.52,10975.373986
2458,Dubai,11391.14,10975.373986
2355,Sharjah,11389.53,10975.373986
2715,Dubai,11389.35,10975.373986
4717,Dubai,11388.73,10975.373986
960,Sharjah,11387.20,10975.373986
46,Abu Dhabi,11385.59,10975.373986
1750,Dubai,11384.07,10975.373986
908,Dubai,11383.90,10975.373986
598,Dubai,11383.77,10975.373986
4644,Abu Dhabi,11383.54,10975.373986
3135,Dubai,11382.40,10975.373986
278,Dubai,11381.52,10975.373986
4422,Dubai,11379.62,10975.373986
1041,Dubai,11379.01,10975.373986
1126,Dubai,11378.00,10975.373986
397,Abu Dhabi,11376.21,10975.373986
2831,Dubai,11374.44,10975.373986
2436,Sharjah,11372.39,10975.373986
1121,Dubai,11372.15,10975.373986
2985,Dubai,11371.15,10975.373986
1192,Abu Dhabi,11370.59,10975.373986
133,Dubai,11368.45,10975.373986
4974,Abu Dhabi,11367.57,10975.373986
837,Abu Dhabi,11366.18,10975.373986
4430,Abu Dhabi,11364.24,10975.373986
1661,Abu Dhabi,11363.17,10975.373986
2675,Dubai,11363.16,10975.373986
3319,Abu Dhabi,11362.89,10975.373986
2366,Dubai,11361.17,10975.373986
151,Dubai,11361.16,10975.373986
4172,Dubai,11360.96,10975.373986
4962,Dubai,11360.54,10975.373986
2120,Abu Dhabi,11360.12,10975.373986
4579,Dubai,11359.95,10975.373986
3003,Dubai,11359.94,10975.373986
2200,Sharjah,11359.80,10975.373986
4872,Sharjah,11359.16,10975.373986
2158,Dubai,11358.17,10975.373986
4727,Abu Dhabi,11357.76,10975.373986
2284,Sharjah,11357.65,10975.373986
551,Abu Dhabi,11356.93,10975.373986
3618,Abu Dhabi,11355.33,10975.373986
1119,Sharjah,11355.02,10975.373986
3277,Dubai,11354.99,10975.373986
4863,Dubai,11352.98,10975.373986
3703,Dubai,11348.86,10975.373986
4526,Sharjah,11348.09,10975.373986
1627,Sharjah,11347.24,10975.373986
4976,Dubai,11346.90,10975.373986
1612,Sharjah,11346.62,10975.373986
963,Abu Dhabi,11345.73,10975.373986
1458,Sharjah,11344.58,10975.373986
1342,Abu Dhabi,11343.52,10975.373986
411,Dubai,11343.15,10975.373986
3569,Dubai,11342.38,10975.373986
4743,Dubai,11341.69,10975.373986
2440,Sharjah,11341.63,10975.373986
3810,Abu Dhabi,11338.73,10975.373986
4105,Dubai,11338.25,10975.373986
3245,Sharjah,11338.15,10975.373986
3323,Sharjah,11337.45,10975.373986
959,Sharjah,11335.18,10975.373986
2643,Abu Dhabi,11334.75,10975.373986
4149,Abu Dhabi,11333.25,10975.373986
2058,Abu Dhabi,11333.20,10975.373986
564,Sharjah,11332.30,10975.373986
323,Dubai,11332.03,10975.373986
399,Abu Dhabi,11330.57,10975.373986
953,Abu Dhabi,11327.81,10975.373986
1252,Dubai,11325.77,10975.373986
3720,Dubai,11325.67,10975.373986
2618,Dubai,11325.48,10975.373986
4509,Abu Dhabi,11322.91,10975.373986
3237,Dubai,11322.90,10975.373986
298,Abu Dhabi,11322.22,10975.373986
867,Sharjah,11316.27,10975.373986
1373,Dubai,11315.13,10975.373986
1409,Sharjah,11312.69,10975.373986
373,Dubai,11312.09,10975.373986
1697,Abu Dhabi,11309.75,10975.373986
174,Dubai,11308.52,10975.373986
1107,Sharjah,11308.51,10975.373986
1140,Dubai,11307.79,10975.373986
2616,Sharjah,11307.65,10975.373986
116,Dubai,11305.57,10975.373986
2048,Sharjah,11304.90,10975.373986
415,Dubai,11304.71,10975.373986
2620,Abu Dhabi,11303.83,10975.373986
