cust_id,city,recency_days,purchase_frequency,monetary_value,recency_score,frequency_score,monetary_score,rfm_code,customer_segment
558,Abu Dhabi,19,93,10704.39,3,2,3,323,Lost
1795,Dubai,17,84,10701.01,3,1,3,313,Lost
2627,Sharjah,13,92,10697.05,3,2,3,323,Lost
3085,Dubai,9,88,10695.33,4,2,3,423,Lost
1601,Abu Dhabi,2,93,10692.98,5,2,3,523,Lost
4494,Abu Dhabi,20,84,10685.99,3,1,3,313,Lost
1776,Abu Dhabi,19,92,10676.57,3,2,3,323,Lost
3882,Sharjah,19,91,10675.49,3,2,3,323,Lost
783,Sharjah,16,91,10671.45,3,2,3,323,Lost
1647,Abu Dhabi,14,77,10665.59,3,1,3,313,Lost
1772,Sharjah,3,93,10663.80,5,2,3,523,Lost
159,Sharjah,22,89,10663.22,3,2,3,323,Lost
1726,Dubai,6,89,10657.56,4,2,3,423,Lost
5,Abu Dhabi,15,91,10657.03,3,2,3,323,Lost
3667,Dubai,18,72,10654.61,3,1,3,313,Lost
4426,Abu Dhabi,9,86,10648.21,4,1,3,413,Lost
3630,Abu Dhabi,11,90,10648.13,4,2,3,423,Lost
4325,Abu Dhabi,5,92,10645.64,4,2,3,423,Lost
745,Dubai,6,92,10639.04,4,2,3,423,Lost
572,Dubai,1,85,10633.64,5,1,3,513,Lost
763,Sharjah,8,84,10631.79,4,1,3,413,Lost
582,Sharjah,0,90,10626.18,5,2,3,523,Lost
3658,Abu Dhabi,4,88,10625.60,5,2,3,523,Lost
222,Abu Dhabi,6,85,10624.81,4,1,3,413,Lost
282,Abu Dhabi,1,86,10616.73,5,1,3,513,Lost
4074,Sharjah,5,88,10615.76,4,2,3,423,Lost
538,Dubai,20,80,10614.07,3,1,3,313,Lost
4393,Dubai,8,93,10604.80,4,2,3,423,Lost
3198,Sharjah,11,90,10602.52,4,2,3,423,Lost
3068,Dubai,5,87,10589.82,4,1,3,413,Lost
1645,Dubai,0,83,10588.92,5,1,3,513,Lost
4351,Dubai,19,92,10587.28,3,2,3,323,Lost
2383,Abu Dhabi,6,92,10583.84,4,2,3,423,Lost
1384,Sharjah,4,92,10574.28,5,2,3,523,Lost
1351,Dubai,20,93,10571.80,3,2,3,323,Lost
2739,Abu Dhabi,14,79,10569.62,3,1,3,313,Lost
246,Sharjah,10,83,10558.18,4,1,3,413,Lost
154,Sharjah,8,83,10546.46,4,1,3,413,Lost
3397,Dubai,9,93,10542.78,4,2,3,423,Lost
2474,Dubai,15,90,10534.75,3,2,3,323,Lost
4132,Dubai,4,86,10534.55,4,1,3,413,Lost
4330,Abu Dhabi,5,89,10534.30,4,2,3,423,Lost
3599,Dubai,0,87,10534.07,5,1,3,513,Lost
806,Dubai,17,90,10526.47,3,2,3,323,Lost
1129,Dubai,19,86,10524.78,3,1,3,313,Lost
2743,Dubai,0,93,10524.59,5,2,3,523,Lost
1546,Dubai,3,91,10520.41,5,2,3,523,Lost
4620,Dubai,8,91,10518.87,4,2,3,423,Lost
4559,Dubai,8,91,10508.35,4,2,3,423,Lost
2529,Abu Dhabi,0,93,10506.27,5,2,3,523,Lost
97,Dubai,3,88,10498.61,5,1,3,513,Lost
57,Abu Dhabi,17,76,10498.56,3,1,3,313,Lost
3108,Dubai,8,93,10492.16,4,2,3,423,Lost
112,Abu Dhabi,14,92,10490.34,3,2,3,323,Lost
3625,Sharjah,8,89,10489.20,4,2,3,423,Lost
2547,Dubai,5,91,10487.56,4,2,3,423,Lost
1568,Sharjah,6,85,10485.93,4,1,3,413,Lost
3537,Dubai,12,92,10482.50,3,2,3,323,Lost
2229,Dubai,4,87,10481.71,5,1,3,513,Lost
3805,Sharjah,18,87,10473.66,3,1,3,313,Lost
3027,Dubai,5,81,10462.47,4,1,3,413,Lost
3079,Dubai,17,84,10458.74,3,1,3,313,Lost
403,Dubai,6,87,10456.17,4,1,3,413,Lost
2320,Dubai,14,91,10449.90,3,2,3,323,Lost
398,Abu Dhabi,9,91,10444.61,4,2,3,423,Lost
2955,Sharjah,12,91,10442.33,3,2,3,323,Lost
1554,Sharjah,18,92,10430.79,3,2,3,323,Lost
3877,Dubai,20,90,10417.84,3,2,3,323,Lost
3220,Dubai,6,91,10411.52,4,2,2,422,Lost
2978,Sharjah,8,92,10411.06,4,2,2,422,Lost
4768,Dubai,30,80,10407.84,2,1,2,212,Lost
1513,Dubai,2,90,10406.66,5,2,2,522,Lost
4728,Dubai,43,90,10401.67,1,2,2,122,Lost
4707,Dubai,20,91,10401.56,3,2,2,322,Lost
4326,Abu Dhabi,78,91,10399.79,1,2,2,122,Lost
114,Abu Dhabi,20,89,10398.47,3,2,2,322,Lost
4044,Dubai,19,92,10396.10,3,2,2,322,Lost
1818,Dubai,38,93,10395.76,2,2,2,222,Lost
1070,Dubai,28,88,10393.97,2,1,2,212,Lost
3168,Dubai,20,89,10388.79,3,2,2,322,Lost
2097,Dubai,46,86,10386.24,1,1,2,112,Lost
4342,Dubai,1,93,10385.92,5,2,2,522,Lost
207,Abu Dhabi,8,93,10382.98,4,2,2,422,Lost
2329,Abu Dhabi,1,92,10381.75,5,2,2,522,Lost
4908,Dubai,19,91,10378.66,3,2,2,322,Lost
2433,Dubai,5,87,10377.04,4,1,2,412,Lost
2821,Dubai,27,85,10372.15,2,1,2,212,Lost
1608,Dubai,33,91,10368.75,2,2,2,222,Lost
3481,Sharjah,38,80,10367.55,2,1,2,212,Lost
3954,Dubai,1,91,10365.29,5,2,2,522,Lost
4353,Dubai,9,90,10362.19,4,2,2,422,Lost
1414,Sharjah,9,81,10361.87,4,1,2,412,Lost
3681,Dubai,6,93,10361.56,4,2,2,422,Lost
4475,Dubai,7,89,10358.20,4,2,2,422,Lost
2442,Abu Dhabi,52,90,10356.13,1,2,2,122,Lost
3731,Abu Dhabi,4,88,10354.46,5,2,2,522,Lost
2411,Abu Dhabi,4,88,10353.97,5,2,2,522,Lost
2220,Dubai,30,81,10353.43,2,1,2,212,Lost
2536,Dubai,20,86,10353.24,3,1,2,312,Lost
3641,Dubai,1,92,10350.09,5,2,2,522,Lost
4770,Dubai,29,90,10349.03,2,2,2,222,Lost
3414,Dubai,43,79,10348.12,1,1,2,112,Lost
4451,Dubai,19,86,10347.44,3,1,2,312,Lost
1837,Dubai,14,79,10346.62,3,1,2,312,Lost
1915,Abu Dhabi,51,88,10345.52,1,1,2,112,Lost
2701,Sharjah,2,85,10344.59,5,1,2,512,Lost
3116,Abu Dhabi,18,91,10343.28,3,2,2,322,Lost
1579,Abu Dhabi,6,83,10339.56,4,1,2,412,Lost
1800,Sharjah,11,92,10337.78,4,2,2,422,Lost
4071,Dubai,73,92,10335.01,1,2,2,122,Lost
4804,Dubai,10,92,10334.78,4,2,2,422,Lost
1910,Abu Dhabi,13,91,10333.51,3,2,2,322,Lost
967,Dubai,8,93,10330.84,4,2,2,422,Lost
2488,Dubai,4,89,10328.87,5,2,2,522,Lost
2668,Abu Dhabi,19,88,10327.07,3,2,2,322,Lost
3914,Dubai,20,87,10323.83,3,1,2,312,Lost
485,Abu Dhabi,51,85,10323.57,1,1,2,112,Lost
1673,Dubai,22,92,10323.32,3,2,2,322,Lost
3510,Dubai,10,89,10323.07,4,2,2,422,Lost
4619,Sharjah,5,91,10322.40,4,2,2,422,Lost
1415,Abu Dhabi,84,88,10322.28,1,1,2,112,Lost
2501,Sharjah,3,89,10321.85,5,2,2,522,Lost
4035,Abu Dhabi,16,85,10320.37,3,1,2,312,Lost
1313,Dubai,10,92,10315.39,4,2,2,422,Lost
2525,Dubai,0,87,10313.39,5,1,2,512,Lost
2885,Dubai,54,90,10313.00,1,2,2,122,Lost
4688,Abu Dhabi,18,88,10308.12,3,2,2,322,Lost
138,Abu Dhabi,64,81,10307.34,1,1,2,112,Lost
3366,Abu Dhabi,81,91,10306.53,1,2,2,122,Lost
413,Abu Dhabi,64,76,10306.52,1,1,2,112,Lost
2827,Sharjah,45,92,10305.38,1,2,2,122,Lost
4334,Dubai,73,79,10302.30,1,1,2,112,Lost
670,Dubai,27,89,10301.57,2,2,2,222,Lost
1992,Dubai,19,89,10292.73,3,2,2,322,Lost
2326,Dubai,17,75,10292.61,3,1,2,312,Lost
3434,Dubai,1,83,10292.59,5,1,2,512,Lost
4261,Abu Dhabi,20,85,10285.51,3,1,2,312,Lost
387,Abu Dhabi,42,81,10285.15,1,1,2,112,Lost
2296,Dubai,59,87,10281.80,1,1,2,112,Lost
2671,Dubai,23,92,10278.69,2,2,2,222,Lost
3180,Sharjah,19,92,10274.86,3,2,2,322,Lost
4905,Dubai,51,87,10274.74,1,1,2,112,Lost
2286,Dubai,31,91,10269.73,2,2,2,222,Lost
1466,Abu Dhabi,0,91,10268.26,5,2,2,522,Lost
4077,Abu Dhabi,22,89,10267.00,2,2,2,222,Lost
3945,Dubai,5,92,10266.62,4,2,2,422,Lost
4026,Sharjah,0,86,10266.31,5,1,2,512,Lost
2108,Abu Dhabi,5,89,10262.72,4,2,2,422,Lost
2866,Dubai,4,77,10262.48,5,1,2,512,Lost
2357,Sharjah,15,90,10259.98,3,2,2,322,Lost
165,Dubai,57,90,10255.43,1,2,2,122,Lost
2457,Sharjah,2,90,10253.00,5,2,2,522,Lost
930,Sharjah,2,86,10251.87,5,1,2,512,Lost
1580,Dubai,2,90,10251.06,5,2,2,522,Lost
1741,Dubai,1,93,10249.97,5,2,2,522,Lost
2883,Abu Dhabi,80,89,10249.69,1,2,2,122,Lost
3813,Abu Dhabi,1,92,10249.46,5,2,2,522,Lost
3034,Dubai,8,88,10246.21,4,2,2,422,Lost
418,Dubai,0,82,10241.43,5,1,2,512,Lost
19,Sharjah,0,66,10240.60,5,1,2,512,Lost
4237,Sharjah,7,91,10240.58,4,2,2,422,Lost
4183,Abu Dhabi,7,84,10237.82,4,1,2,412,Lost
833,Dubai,14,87,10237.58,3,1,2,312,Lost
1509,Dubai,47,85,10236.79,1,1,2,112,Lost
122,Abu Dhabi,6,83,10236.50,4,1,2,412,Lost
101,Abu Dhabi,0,88,10233.87,5,1,2,512,Lost
2634,Sharjah,14,91,10233.34,3,2,2,322,Lost
882,Dubai,37,92,10229.80,2,2,2,222,Lost
1492,Dubai,8,80,10228.66,4,1,2,412,Lost
1923,Dubai,3,93,10227.81,5,2,2,522,Lost
2537,Dubai,6,91,10224.69,4,2,2,422,Lost
251,Dubai,16,91,10224.37,3,2,2,322,Lost
1110,Sharjah,72,83,10222.09,1,1,2,112,Lost
292,Dubai,10,93,10219.52,4,2,2,422,Lost
465,Dubai,75,93,10219.28,1,2,2,122,Lost
3944,Abu Dhabi,13,85,10217.50,3,1,2,312,Lost
3971,Dubai,19,79,10212.75,3,1,2,312,Lost
4787,Dubai,25,86,10211.58,2,1,2,212,Lost
4219,Abu Dhabi,5,92,10209.70,4,2,2,422,Lost
3881,Dubai,42,85,10209.15,1,1,2,112,Lost
3132,Dubai,24,92,10208.81,2,2,2,222,Lost
3150,Abu Dhabi,31,79,10203.09,2,1,2,212,Lost
2085,Dubai,25,81,10200.04,2,1,2,212,Lost
2343,Dubai,10,93,10199.08,4,2,2,422,Lost
2237,Sharjah,34,90,10198.47,2,2,2,222,Lost
4439,Dubai,10,87,10197.92,4,1,2,412,Lost
2666,Dubai,63,86,10197.49,1,1,2,112,Lost
3279,Dubai,9,82,10196.87,4,1,2,412,Lost
2991,Dubai,6,87,10195.17,4,1,2,412,Lost
4984,Dubai,31,86,10195.09,2,1,2,212,Lost
2392,Dubai,20,92,10193.25,3,2,2,322,Lost
1113,Dubai,32,91,10188.06,2,2,2,222,Lost
1514,Sharjah,24,83,10184.60,2,1,2,212,Lost
2929,Abu Dhabi,62,88,10182.87,1,2,2,122,Lost
37,Dubai,3,89,10177.47,5,2,2,522,Lost
3787,Sharjah,43,92,10174.98,1,2,2,122,Lost
3284,Abu Dhabi,9,85,10173.49,4,1,2,412,Lost
2214,Sharjah,20,85,10173.12,3,1,2,312,Lost
2814,Dubai,0,93,10168.99,5,2,2,522,Lost
3876,Dubai,53,93,10164.58,1,2,2,122,Lost
2210,Sharjah,23,77,10157.78,2,1,2,212,Lost
1873,Abu Dhabi,0,90,10153.72,5,2,2,522,Lost
975,Dubai,15,93,10153.11,3,2,2,322,Lost
2146,Dubai,69,87,10150.14,1,1,2,112,Lost
4276,Abu Dhabi,24,86,10148.93,2,1,2,212,Lost
4127,Abu Dhabi,23,76,10148.60,2,1,2,212,Lost
3654,Abu Dhabi,1,89,10146.40,5,2,2,522,Lost
1668,Abu Dhabi,1,92,10142.96,5,2,2,522,Lost
1227,Dubai,29,82,10140.20,2,1,2,212,Lost
183,Abu Dhabi,5,79,10139.92,4,1,2,412,Lost
732,Abu Dhabi,3,87,10137.36,5,1,2,512,Lost
4899,Dubai,4,89,10136.45,4,2,2,422,Lost
4921,Dubai,24,86,10136.28,2,1,2,212,Lost
327,Dubai,34,84,10135.92,2,1,2,212,Lost
90,Dubai,15,93,10132.51,3,2,2,322,Lost
2503,Dubai,2,86,10128.53,5,1,2,512,Lost
3728,Dubai,22,90,10128.43,2,2,2,222,Lost
3632,Dubai,26,86,10125.70,2,1,2,212,Lost
184,Dubai,42,92,10125.69,1,2,2,122,Lost
2641,Abu Dhabi,17,87,10120.74,3,1,2,312,Lost
3304,Abu Dhabi,62,90,10120.56,1,2,2,122,Lost
385,Dubai,20,87,10119.76,3,1,2,312,Lost
407,Sharjah,6,89,10118.91,4,2,2,422,Lost
4101,Dubai,23,87,10117.36,2,1,2,212,Lost
613,Dubai,6,93,10116.68,4,2,2,422,Lost
4795,Abu Dhabi,29,82,10116.42,2,1,2,212,Lost
311,Sharjah,14,90,10114.62,3,2,2,322,Lost
2098,Dubai,11,93,10114.54,4,2,2,422,Lost
1325,Dubai,6,87,10114.19,4,1,2,412,Lost
3851,Dubai,76,88,10112.70,1,2,2,122,Lost
4856,Abu Dhabi,23,86,10108.40,2,1,2,212,Lost
2770,Dubai,27,90,10108.38,2,2,2,222,Lost
1396,Sharjah,30,86,10106.01,2,1,2,212,Lost
2234,Dubai,0,79,10105.32,5,1,2,512,Lost
2704,Dubai,9,86,10101.64,4,1,2,412,Lost
2373,Sharjah,10,83,10100.49,4,1,2,412,Lost
4128,Abu Dhabi,13,90,10096.33,3,2,2,322,Lost
1034,Dubai,38,88,10096.08,2,1,2,212,Lost
1335,Abu Dhabi,84,92,10094.93,1,2,2,122,Lost
2263,Dubai,10,86,10090.04,4,1,2,412,Lost
2507,Dubai,14,88,10089.53,3,2,2,322,Lost
343,Sharjah,14,82,10087.87,3,1,2,312,Lost
3040,Abu Dhabi,30,74,10085.51,2,1,2,212,Lost
2259,Dubai,54,90,10085.30,1,2,2,122,Lost
2241,Dubai,69,92,10085.08,1,2,2,122,Lost
4379,Dubai,8,93,10084.72,4,2,2,422,Lost
750,Dubai,12,91,10084.50,3,2,2,322,Lost
2094,Dubai,66,89,10082.86,1,2,2,122,Lost
1304,Dubai,8,83,10081.17,4,1,2,412,Lost
696,Abu Dhabi,18,84,10081.17,3,1,2,312,Lost
2167,Abu Dhabi,16,84,10080.95,3,1,2,312,Lost
4635,Dubai,16,93,10077.47,3,2,2,322,Lost
2202,Abu Dhabi,47,88,10076.94,1,2,2,122,Lost
830,Dubai,8,86,10076.57,4,1,2,412,Lost
2151,Sharjah,6,84,10074.16,4,1,2,412,Lost
2994,Dubai,54,93,10070.66,1,2,2,122,Lost
2867,Dubai,15,92,10070.62,3,2,2,322,Lost
594,Abu Dhabi,54,87,10063.82,1,1,2,112,Lost
3949,Dubai,46,93,10063.42,1,2,2,122,Lost
1299,Dubai,23,90,10061.47,2,2,2,222,Lost
1109,Dubai,10,93,10060.81,4,2,2,422,Lost
420,Dubai,31,82,10059.00,2,1,2,212,Lost
1340,Dubai,14,84,10057.32,3,1,2,312,Lost
4878,Abu Dhabi,11,81,10056.87,3,1,2,312,Lost
3058,Abu Dhabi,6,90,10055.85,4,2,2,422,Lost
2333,Dubai,31,79,10055.22,2,1,2,212,Lost
2661,Dubai,57,92,10054.53,1,2,2,122,Lost
1448,Dubai,21,89,10053.27,3,2,2,322,Lost
491,Dubai,117,92,10052.74,1,2,2,122,Lost
3233,Dubai,10,91,10051.01,4,2,2,422,Lost
1330,Abu Dhabi,0,93,10050.79,5,2,2,522,Lost
188,Abu Dhabi,7,90,10048.10,4,2,2,422,Lost
737,Dubai,49,92,10046.73,1,2,2,122,Lost
2617,Dubai,78,87,10045.25,1,1,2,112,Lost
76,Sharjah,2,91,10039.19,5,2,2,522,Lost
1422,Abu Dhabi,89,81,10036.64,1,1,2,112,Lost
2307,Abu Dhabi,17,79,10036.28,3,1,2,312,Lost
4554,Sharjah,6,90,10035.98,4,2,2,422,Lost
312,Dubai,16,94,10035.37,3,2,2,322,Lost
59,Sharjah,23,86,10032.99,2,1,2,212,Lost
3316,Dubai,27,91,10032.90,2,2,2,222,Lost
1676,Dubai,64,86,10032.31,1,1,2,112,Lost
2367,Dubai,6,92,10032.30,4,2,2,422,Lost
4817,Abu Dhabi,24,90,10029.95,2,2,2,222,Lost
2132,Abu Dhabi,11,83,10029.46,4,1,2,412,Lost
3006,Dubai,18,87,10028.51,3,1,2,312,Lost
1307,Dubai,27,79,10026.34,2,1,2,212,Lost
3333,Dubai,3,82,10021.02,5,1,2,512,Lost
4284,Sharjah,94,85,10020.74,1,1,2,112,Lost
720,Dubai,57,92,10020.64,1,2,2,122,Lost
4072,Abu Dhabi,6,89,10017.06,4,2,2,422,Lost
4357,Abu Dhabi,85,91,10017.01,1,2,2,122,Lost
197,Dubai,90,93,10017.00,1,2,2,122,Lost
4031,Dubai,3,84,10016.34,5,1,2,512,Lost
3737,Dubai,12,85,10015.36,3,1,2,312,Lost
3660,Sharjah,0,83,9997.85,5,1,2,512,Lost
2172,Dubai,63,91,9993.49,1,2,2,122,Lost
3223,Dubai,4,93,9992.43,5,2,2,522,Lost
3685,Abu Dhabi,21,86,9989.46,3,1,2,312,Lost
4941,Dubai,0,90,9983.66,5,2,2,522,Lost
3828,Dubai,6,88,9982.09,4,2,2,422,Lost
1280,Dubai,20,92,9981.89,3,2,2,322,Lost
683,Abu Dhabi,33,87,9981.47,2,1,2,212,Lost
4759,Sharjah,62,86,9980.59,1,1,2,112,Lost
813,Dubai,0,89,9979.78,5,2,2,522,Lost
361,Dubai,23,88,9977.92,2,1,2,212,Lost
4625,Dubai,19,81,9976.82,3,1,2,312,Lost
3152,Dubai,14,92,9976.61,3,2,2,322,Lost
1136,Dubai,40,91,9971.88,1,2,2,122,Lost
3761,Abu Dhabi,2,90,9971.85,5,2,2,522,Lost
3136,Dubai,24,86,9965.46,2,1,2,212,Lost
3474,Dubai,12,86,9963.95,3,1,2,312,Lost
4832,Abu Dhabi,8,90,9961.83,4,2,2,422,Lost
3581,Sharjah,17,84,9960.73,3,1,2,312,Lost
513,Dubai,73,90,9958.57,1,2,2,122,Lost
3850,Abu Dhabi,11,93,9956.97,4,2,2,422,Lost
3994,Sharjah,15,84,9956.05,3,1,2,312,Lost
790,Sharjah,32,86,9950.69,2,1,2,212,Lost
4709,Dubai,47,83,9946.38,1,1,2,112,Lost
2901,Abu Dhabi,3,88,9944.85,5,2,2,522,Lost
814,Dubai,32,92,9941.60,2,2,2,222,Lost
3394,Dubai,2,81,9939.81,5,1,2,512,Lost
391,Dubai,66,94,9937.51,1,2,2,122,Lost
3612,Abu Dhabi,9,89,9934.08,4,2,2,422,Lost
3222,Dubai,5,90,9933.47,4,2,2,422,Lost
1956,Sharjah,56,93,9933.47,1,2,2,122,Lost
3207,Abu Dhabi,6,93,9933.31,4,2,2,422,Lost
1778,Dubai,22,91,9933.23,3,2,2,322,Lost
4069,Dubai,19,81,9933.22,3,1,2,312,Lost
923,Dubai,9,78,9932.46,4,1,2,412,Lost
35,Dubai,20,88,9921.62,3,1,2,312,Lost
4349,Abu Dhabi,26,88,9920.14,2,2,2,222,Lost
1376,Dubai,17,91,9919.65,3,2,2,322,Lost
4823,Dubai,6,90,9918.03,4,2,2,422,Lost
1080,Sharjah,15,87,9917.12,3,1,2,312,Lost
3690,Dubai,47,92,9915.22,1,2,2,122,Lost
1323,Dubai,20,83,9906.32,3,1,2,312,Lost
2881,Abu Dhabi,39,93,9905.93,1,2,2,122,Lost
2933,Sharjah,3,85,9905.66,5,1,2,512,Lost
2019,Sharjah,50,80,9905.54,1,1,2,112,Lost
3372,Abu Dhabi,20,77,9900.90,3,1,2,312,Lost
2719,Dubai,25,93,9898.39,2,2,2,222,Lost
2811,Dubai,19,85,9898.37,3,1,2,312,Lost
3018,Abu Dhabi,10,91,9893.97,4,2,2,422,Lost
3154,Dubai,47,80,9893.83,1,1,2,112,Lost
4260,Sharjah,58,93,9892.28,1,2,2,122,Lost
1424,Dubai,6,93,9891.11,4,2,2,422,Lost
3539,Abu Dhabi,82,87,9888.32,1,1,2,112,Lost
4985,Abu Dhabi,144,87,9888.20,1,1,2,112,Lost
1839,Dubai,66,92,9884.59,1,2,2,122,Lost
2191,Dubai,18,87,9882.41,3,1,2,312,Lost
3694,Dubai,61,79,9880.62,1,1,2,112,Lost
2051,Dubai,20,87,9876.28,3,1,2,312,Lost
2083,Sharjah,2,81,9875.12,5,1,2,512,Lost
842,Abu Dhabi,35,85,9873.96,2,1,2,212,Lost
3634,Dubai,1,89,9871.31,5,2,2,522,Lost
4519,Dubai,44,87,9870.95,1,1,2,112,Lost
904,Dubai,0,88,9870.69,5,1,2,512,Lost
2078,Abu Dhabi,82,87,9870.01,1,1,2,112,Lost
4520,Dubai,2,93,9867.92,5,2,2,522,Lost
1188,Dubai,34,88,9866.72,2,1,2,212,Lost
3468,Dubai,75,81,9865.44,1,1,2,112,Lost
4747,Sharjah,76,91,9865.37,1,2,2,122,Lost
435,Dubai,8,93,9865.21,4,2,2,422,Lost
428,Abu Dhabi,9,88,9864.12,4,1,2,412,Lost
2705,Sharjah,1,85,9863.97,5,1,2,512,Lost
3005,Dubai,32,87,9863.68,2,1,2,212,Lost
2948,Dubai,5,91,9861.38,4,2,2,422,Lost
360,Dubai,0,93,9861.03,5,2,2,522,Lost
1005,Abu Dhabi,16,93,9856.88,3,2,2,322,Lost
2548,Sharjah,0,81,9855.56,5,1,2,512,Lost
4281,Dubai,8,93,9855.07,4,2,2,422,Lost
204,Sharjah,6,84,9854.83,4,1,2,412,Lost
958,Abu Dhabi,0,90,9852.88,5,2,2,522,Lost
3543,Sharjah,87,90,9851.54,1,2,2,122,Lost
2941,Abu Dhabi,57,83,9850.46,1,1,2,112,Lost
378,Dubai,16,87,9850.11,3,1,2,312,Lost
4090,Dubai,21,87,9848.71,3,1,2,312,Lost
113,Dubai,5,79,9846.74,4,1,2,412,Lost
93,Dubai,4,90,9841.44,5,2,2,522,Lost
3872,Dubai,4,92,9837.74,5,2,2,522,Lost
4755,Dubai,43,81,9834.24,1,1,2,112,Lost
3509,Dubai,23,93,9832.92,2,2,2,222,Lost
3589,Abu Dhabi,25,92,9830.15,2,2,2,222,Lost
349,Dubai,8,94,9825.70,4,2,2,422,Lost
2915,Sharjah,33,81,9824.62,2,1,2,212,Lost
4592,Dubai,1,91,9824.24,5,2,2,522,Lost
3785,Sharjah,20,85,9822.65,3,1,2,312,Lost
537,Sharjah,14,88,9822.45,3,1,2,312,Lost
2404,Dubai,3,91,9816.39,5,2,2,522,Lost
4561,Sharjah,15,87,9810.34,3,1,2,312,Lost
718,Dubai,31,86,9809.60,2,1,2,212,Lost
1159,Abu Dhabi,26,90,9809.53,2,2,2,222,Lost
3167,Abu Dhabi,3,89,9808.53,5,2,2,522,Lost
1552,Abu Dhabi,8,76,9806.69,4,1,2,412,Lost
3268,Sharjah,108,93,9800.63,1,2,2,122,Lost
797,Sharjah,11,91,9799.85,4,2,2,422,Lost
4670,Sharjah,23,86,9798.03,2,1,2,212,Lost
1669,Dubai,0,91,9797.18,5,2,2,522,Lost
3109,Abu Dhabi,11,91,9796.26,4,2,2,422,Lost
1124,Abu Dhabi,41,87,9793.79,1,1,2,112,Lost
264,Dubai,8,91,9793.12,4,2,2,422,Lost
4186,Dubai,52,83,9792.84,1,1,2,112,Lost
4682,Abu Dhabi,113,86,9791.26,1,1,2,112,Lost
2818,Dubai,20,81,9790.28,3,1,2,312,Lost
2087,Dubai,0,84,9788.69,5,1,2,512,Lost
2004,Dubai,47,88,9783.58,1,1,2,112,Lost
4059,Dubai,126,90,9783.01,1,2,2,122,Lost
2723,Dubai,15,92,9782.22,3,2,2,322,Lost
2969,Abu Dhabi,67,66,9781.68,1,1,2,112,Lost
3076,Dubai,2,88,9781.58,5,2,2,522,Lost
4846,Sharjah,62,86,9779.83,1,1,2,112,Lost
100,Dubai,8,83,9774.32,4,1,2,412,Lost
1470,Dubai,1,91,9774.00,5,2,2,522,Lost
581,Abu Dhabi,1,90,9773.45,5,2,2,522,Lost
3212,Sharjah,1,87,9771.47,5,1,2,512,Lost
3274,Dubai,37,78,9770.76,2,1,2,212,Lost
1203,Dubai,21,86,9769.93,3,1,2,312,Lost
891,Dubai,25,85,9769.22,2,1,2,212,Lost
4131,Abu Dhabi,11,92,9768.76,4,2,2,422,Lost
671,Abu Dhabi,38,87,9767.61,2,1,2,212,Lost
976,Dubai,43,89,9767.33,1,2,2,122,Lost
4253,Abu Dhabi,0,86,9765.51,5,1,2,512,Lost
2112,Sharjah,53,93,9765.00,1,2,2,122,Lost
4135,Dubai,1,92,9763.84,5,2,2,522,Lost
2415,Dubai,13,89,9761.49,3,2,2,322,Lost
603,Dubai,42,92,9761.38,1,2,2,122,Lost
2916,Dubai,14,89,9760.20,3,2,2,322,Lost
1216,Abu Dhabi,27,85,9757.07,2,1,2,212,Lost
3059,Dubai,52,85,9756.72,1,1,2,112,Lost
3360,Dubai,30,90,9756.00,2,2,2,222,Lost
1582,Abu Dhabi,34,88,9755.42,2,1,2,212,Lost
948,Sharjah,61,86,9752.21,1,1,2,112,Lost
4007,Abu Dhabi,3,88,9751.08,5,2,2,522,Lost
4115,Abu Dhabi,24,92,9750.38,2,2,2,222,Lost
1861,Sharjah,119,92,9747.30,1,2,2,122,Lost
232,Sharjah,16,91,9746.07,3,2,2,322,Lost
2760,Abu Dhabi,9,91,9745.97,4,2,2,422,Lost
4470,Abu Dhabi,12,82,9744.14,3,1,2,312,Lost
2789,Dubai,17,84,9741.77,3,1,2,312,Lost
1469,Dubai,43,93,9741.38,1,2,2,122,Lost
1541,Abu Dhabi,8,83,9740.89,4,1,2,412,Lost
4746,Abu Dhabi,46,89,9739.43,1,2,2,122,Lost
1354,Dubai,0,90,9738.95,5,2,2,522,Lost
4958,Dubai,0,91,9738.47,5,2,2,522,Lost
281,Dubai,2,94,9738.23,5,2,2,522,Lost
208,Abu Dhabi,87,93,9738.21,1,2,2,122,Lost
4045,Abu Dhabi,19,91,9735.15,3,2,2,322,Lost
2528,Sharjah,4,87,9734.43,5,1,2,512,Lost
1443,Dubai,36,91,9730.10,2,2,2,222,Lost
1075,Dubai,13,84,9727.43,3,1,2,312,Lost
1803,Abu Dhabi,3,93,9726.76,5,2,2,522,Lost
4926,Sharjah,0,87,9724.53,5,1,2,512,Lost
3338,Dubai,3,81,9723.38,5,1,2,512,Lost
4866,Sharjah,27,86,9722.56,2,1,2,212,Lost
2298,Dubai,18,91,9713.94,3,2,2,322,Lost
4091,Sharjah,4,85,9712.08,5,1,2,512,Lost
3270,Dubai,36,89,9711.18,2,2,2,222,Lost
1908,Sharjah,5,89,9709.88,4,2,2,422,Lost
148,Abu Dhabi,8,94,9706.12,4,2,2,422,Lost
3610,Sharjah,3,87,9701.21,5,1,2,512,Lost
2589,Dubai,67,81,9696.43,1,1,2,112,Lost
4225,Sharjah,5,92,9693.85,4,2,2,422,Lost
4555,Dubai,4,84,9686.83,4,1,2,412,Lost
